path,label,label_name,category
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_30.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_31.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_32.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_33.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_34.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_35.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_36.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_37.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_38.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_39.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_4.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_40.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_41.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_42.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_43.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_44.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_45.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_46.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_47.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_48.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_49.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_5.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_50.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_51.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_52.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_53.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_54.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_55.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_56.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_57.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_58.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_59.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_6.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_60.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_61.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_62.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_63.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_64.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_65.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_66.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_67.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_68.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_69.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_7.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_70.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_71.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_72.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_73.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_74.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_75.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_76.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_77.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_78.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_79.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_8.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_80.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_81.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_82.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_83.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_84.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_85.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_86.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_87.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_88.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_89.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_9.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_90.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_91.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_92.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_93.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_94.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_95.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_96.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_97.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_98.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\animals\animals_99.jpg,0,real,animals
G:\CodexProjects\New project 3\data\real_dataset\city\city_0.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_1.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_10.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_100.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_101.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_102.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_103.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_104.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_105.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_106.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_107.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_108.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_109.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_11.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_110.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_111.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_112.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_113.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_114.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_115.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_116.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_117.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_118.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_119.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_12.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_120.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_121.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_122.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_123.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_124.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_125.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_126.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_127.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_128.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_129.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_13.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_130.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_131.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_132.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_133.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_134.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_135.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_136.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_137.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_138.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_139.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_14.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_140.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_141.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_142.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_143.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_144.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_145.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_146.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_147.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_148.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_149.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_15.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_16.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_17.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_18.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_19.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_2.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_20.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_21.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_22.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_23.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_24.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_25.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_26.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_27.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_28.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_29.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_3.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_30.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_31.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_32.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_33.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_34.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_35.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_36.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_37.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_38.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_39.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_4.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_40.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_41.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_42.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_43.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_44.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_45.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_46.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_47.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_48.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_49.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_5.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_50.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_51.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_52.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_53.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_54.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_55.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_56.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_57.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_58.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_59.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_6.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_60.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_61.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_62.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_63.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_64.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_65.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_66.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_67.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_68.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_69.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_7.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_70.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_71.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_72.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_73.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_74.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_75.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_76.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_77.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_78.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_79.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_8.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_80.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_81.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_82.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_83.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_84.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_85.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_86.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_87.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_88.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_89.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_9.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_90.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_91.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_92.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_93.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_94.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_95.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_96.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_97.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_98.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\city\city_99.jpg,0,real,city
G:\CodexProjects\New project 3\data\real_dataset\food\food_0.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_1.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_10.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_100.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_101.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_102.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_103.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_104.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_105.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_106.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_107.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_108.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_109.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_11.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_110.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_111.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_112.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_113.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_114.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_115.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_116.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_117.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_118.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_119.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_12.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_120.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_121.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_122.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_123.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_124.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_125.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_126.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_127.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_128.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_129.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_13.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_130.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_131.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_132.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_133.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_134.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_135.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_136.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_137.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_138.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_139.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_14.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_140.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_141.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_142.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_143.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_144.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_145.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_146.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_147.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_148.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_149.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_15.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_16.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_17.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_18.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_19.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_2.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_20.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_21.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_22.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_23.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_24.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_25.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_26.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_27.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_28.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_29.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_3.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_30.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_31.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_32.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_33.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_34.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_35.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_36.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_37.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_38.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_39.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_4.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_40.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_41.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_42.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_43.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_44.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_45.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_46.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_47.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_48.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_49.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_5.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_50.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_51.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_52.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_53.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_54.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_55.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_56.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_57.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_58.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_59.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_6.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_60.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_61.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_62.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_63.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_64.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_65.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_66.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_67.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_68.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_69.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_7.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_70.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_71.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_72.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_73.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_74.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_75.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_76.jpg,0,real,food
G:\CodexProjects\New project 3\data\real_dataset\food\food_77.jpg,0,real,food
